6x4_p1	6	4	12	color	normal	1	1	1	OK	1800	1200	251	116	1548	1050	2139	0	3811	5590	0	0	33891	294	159	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	4.0000	0.8217	2.0430		0	1	1	0	0	4.0000	1200	-1	-1	0	0	0	0	-1	-1
6x4_p2	6	4	12	color	normal	1	2	2	OK	2130	1200	251	116	1547	1050	2141	12446	3811	5594	0	0	34165	1842	117	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	7.1025	0	4.0000	0.8217	2.0430		0	1	1	0	0	4.0000	1200	-1	-1	0	0	0	0	-1	-1
6x4_p3	6	4	12	color	normal	1	3	3	OK	1800	1411	251	116	1548	1049	2121	0	3822	18058	0	0	34040	252	1242	1311	128	6	2	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	4.7060	0.8217	2.0430		0	1	1	0	0	4.0000	1200	-1	-1	0	12452	0	12452	1259	1351
6x4_p4	6	4	12	color	normal	1	4	4	OK	1800	1200	251	116	1548	1050	2139	0	3811	5590	0	0	21724	42	7242	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	4.0000	0.8217	2.0430		0	1	1	0	0	4.0000	1200	-1	-1	0	0	0	0	-1	-1
6x4_p5	6	4	12	color	normal	1	5	5	OK	1800	1200	251	116	1548	1050	2139	0	3811	5590	0	0	21724	252	117	0	0	0	0	0	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	4.0000	0.8217	2.0430		0	1	1	0	0	4.0000	1200	-1	-1	0	0	0	0	-1	-1
6x4_n12_mx_p1	6	4	12	color	normal	1	1	1	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	51466	294	159	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	0.8217	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n12_mx_p2	6	4	12	color	normal	1	2	2	OK	2130	1861	251	116	1547	1050	2129	12446	3822	23205	0	0	51789	1842	117	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	7.1025	0	6.2036	0.8217	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n12_mx_p3	6	4	12	color	normal	1	3	3	OK	1800	2072	251	116	1548	1050	2143	0	3822	35621	0	0	51643	252	1903	1311	128	6	2	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.9096	0.8217	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	12451	0	30072	1258	2012
6x4_n12_mx_p4	6	4	12	color	normal	1	4	4	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	42	7242	247	613	1	12	12	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	0.8217	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n12_mx_p5	6	4	12	color	normal	1	5	5	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	252	117	0	0	0	0	0	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	0.8217	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n12_mx_ctl	6	4	12	color	normal	0	-1	-1	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	-1	-1	0	0	0	0	0	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	0.8217	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n24_mx_p1	6	4	24	color	normal	1	1	1	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	65655	294	159	475	613	2	12	24	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	1.5846	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n24_mx_p2	6	4	24	color	normal	1	2	2	OK	2359	1861	251	116	1548	1050	2128	27210	3822	23207	0	0	66548	1842	117	475	613	2	12	24	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	7.8654	0	6.2036	1.5846	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n24_mx_p3	6	4	24	color	normal	1	3	3	OK	1800	2169	251	116	1548	1049	2120	0	3822	50492	0	0	66482	252	1903	1351	225	6	4	24	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	7.2332	1.5846	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	27257	0	44878	1258	2109
6x4_n24_mx_p4	6	4	24	color	normal	1	4	4	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	42	7242	247	1195	1	24	24	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	1.5846	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n24_mx_p5	6	4	24	color	normal	1	5	5	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	252	117	0	0	0	0	0	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	1.5846	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
6x4_n24_mx_ctl	6	4	24	color	normal	0	-1	-1	OK	1800	1861	251	116	1548	1050	2128	0	3822	23204	0	0	39345	-1	-1	0	0	0	0	0	0	0.8400	0.8400	0.3900	0.5000	0.8400	5.1600	0.3900	3.5000	0	6.0000	0	6.2036	1.5846	2.0430		4	1	0	0.1300	2.0736	6.2036	1200	1239	1861	17621	0	0	17621	1258	1765
5x5_color_g0	5	5	0	color	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	22962	210	113	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0	0		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_color_g1	5	5	1	color	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	23721	251	154	220	76	1	1	1	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7321	0.2556		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_color_g3	5	5	3	color	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	25329	251	154	220	170	1	3	3	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7321	0.5667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_color_g12	5	5	12	color	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	34576	251	154	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	1.9667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_color_g24	5	5	24	color	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	48375	251	154	239	1150	1	24	24	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	3.8333		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_color_wide	5	5	3	color	wide	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	30127	251	154	994	170	1	3	3	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	3.3116	0.5667	NOTE: legend labels were shortened with an ellipsis — the widest one does not fit a 3.32 inch panel at 8.0 p	0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_color_none	5	5	24	color	normal	0	-1	-1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	22962	-1	-1	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	3.8333		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_bw_g0	5	5	0	bw	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	21679	210	113	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0	0		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_bw_g1	5	5	1	bw	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	22396	251	154	220	76	1	1	1	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7321	0.2556		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_bw_g3	5	5	3	bw	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	24004	251	154	220	170	1	3	3	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7321	0.5667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_bw_g12	5	5	12	bw	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	40580	251	154	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	1.9667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_bw_g24	5	5	24	bw	normal	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	61186	251	154	239	1150	1	24	24	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	3.8333		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_bw_wide	5	5	3	bw	wide	1	-1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	28885	251	154	994	170	1	3	3	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	3.3116	0.5667	NOTE: legend labels were shortened with an ellipsis — the widest one does not fit a 3.32 inch panel at 8.0 p	0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_bw_none	5	5	24	bw	normal	0	-1	-1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	21679	-1	-1	0	0	0	0	0	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	3.8333		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_p1	5	5	12	color	normal	1	1	1	OK	1500	1500	209	111	1290	1350	2932	0	3418	4979	0	0	34576	251	154	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	5.0000	0	5.0000	0.7969	1.9667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
5x5_p2	5	5	12	color	normal	1	2	2	OK	1821	1500	209	111	1290	1350	2932	11844	3418	4979	0	0	34801	1541	113	239	590	1	12	12	0	0.7000	0.7000	0.3750	0.5000	0.7000	4.3000	0.3750	4.5000	0	6.0719	0	5.0000	0.7969	1.9667		0	1	1	0	0	5.0000	1500	-1	-1	0	0	0	0	-1	-1
