seven	s1_shown	Panel origin x (inches):
seven	s1_shown	Panel origin y (inches):
seven	s1_shown	Untick Erase to add this figure to the page already drawn.
seven	s1_shown	On a composed page a legend inside the plot is not
seven	s1_shown	given axis room — use Right of plot or Below plot.
seven	s1_shown	Undo Quit Continue
seven	s2_title	Line Chart -- What the lines are
seven	s2_want	Line Chart -- What the lines are
seven	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
seven	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
seven	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
seven	s2_shown	Different measurements: FO and contact quotient — each its own scale.
seven	s2_shown	Undo Go Back Quit Continue
seven	s3_title	Line Chart -- Column Mapping
seven	s3_want	Line Chart -- Column Mapping
seven	s3_shown	[-] Select columns from your Table.
seven	s3_shown	Time column: time Vv
seven	s3_shown	Every numeric column is drawn. Untick any you do not want.
seven	s3_shown	Series 1 (cl)
seven	s3_shown	Series 2 (c2)
seven	s3_shown	Series 3 (c3)
seven	s3_shown	Series 4 (c4)
seven	s3_shown	Series 5 (c5)
seven	s3_shown	Series 6 (c6)
seven	s3_shown	Series 7 (c7)
seven	s3_shown	Y axis label:
seven	s3_shown	Line style: Solid Vv
seven	s3_shown	Undo Go Back Quit Advanced Draw
seven	s4_title	Graph Complete
seven	s4_want	Graph Complete
seven	s4_ink	0.00674357
seven	s4_shown	| Graph has been drawn in the Picture window.
seven	s4_shown	What would you like to do?
seven	s4_shown	Done Save Redraw
seven	steps	4
seven	wait_seconds	0
seven	windows_at_exit	[Praat Objects][Praat Picture][Praat Info]
seven	exited	no
seven	leg_object	6
seven	leg_returned	seven
seven	series_role	subjects
seven	n_series	7
seven	series_cols	c1,c2,c3,c4,c5,c6,c7
seven	time_col	time
seven	value_col	eml_value
seven	group_col	eml_series
seven	right_col	
seven	second_axis	0
seven	ci_accepted	0
seven	repeats_found	0
seven	max_per_point	1
seven	ci_offered	0
seven	shape	1
seven	level_mode	0
seven	level_name_col	
seven	long_value_col	
seven	n_numeric	7
seven	n_text	0
seven	y_label	
seven	axis_y_min	0
seven	axis_y_max	1754.7855888991057
seven	axis_x_min	0.64
seven	axis_x_max	10.36
seven	drawn_union	0 6 0 4
seven	vars_written	26
seven	fig_png_md5	a4121d56b25bf33e812a61d178f380af
seven	fig_png_bytes	134682
seven	fig_png_px	1800x1200
seven	fig_chromatic_colours	7
seven	fig_colour_#0073B3	10163
seven	fig_colour_#F3E640	10158
seven	fig_colour_#D75E00	10156
seven	fig_colour_#009E73	10152
seven	fig_colour_#E69E00	10152
seven	fig_colour_#57B5E8	10149
seven	fig_colour_#CC78A6	10142
seven	fig_chromatic_bands	2847,2573,4761,4084,1831,19198,26769,23945,11982,1402
seven	fig_chromatic_bands_nonempty	10
seven	fig_figtext	Line Chart (+Cl): It seven
seven	fig_figtext	1600} @c1
seven	fig_figtext	@ 2
seven	fig_figtext	14001 @ 3
seven	fig_figtext	@ 4
seven	fig_figtext	@ 5
seven	fig_figtext	1200 ec
seven	fig_figtext	1000 7
seven	fig_figtext	800
seven	fig_figtext	600| e —@—_@ __@ __@—__@ __@ © @ ®
seven	fig_figtext	ee _e _e © ee © ee
seven	fig_figtext	4001 e —@—_e—_@ __@ _@ __® _®@__@__ ®
seven	fig_figtext	e—_e__e 0 © oe © © e ©
seven	fig_figtext	200! e —®—_@__@__@ _@ _@® _~@__@ _®
seven	fig_figtext	e_e—__e _e © e © © e@ ©
seven	fig_figtext	0
seven	fig_figtext	1 2 3 4 5 6 7 8 9 10
seven	fig_figtext	Time
seven	info	NOTE: on-figure box backgrounds are drawn as a stipple screen on this platform — Praat draws no image here, so the 70% white sprite macOS and Windows use is replaced by a white lattice of about the same coverage. Data under the box shows through the gaps instead of being erased.
seven	info	NOTE: The legend needs y-axis room, so the figure is drawn again on the widened axis. Any notes above this line describe the first, discarded pass and are repeated below.
seven	info_lines	2
seven	display_clear	yes
script_refuse	leg_started	1
script_refuse	exit_code	0
script_refuse	subjects_refused	1
script_refuse	subjects_refusal_text	NOTE: a second right-hand y-axis was requested and refused. These series are the same measurement on different subjects, so a second scale would say they are not comparable when they are. The figure was drawn with one y-axis.
script_refuse	subjects_union	0 6 0 4
script_refuse	measurements_refused	0
script_refuse	leg_returned	script_refuse
script_refuse	vars_written	5
script_refuse	fig_png_md5	35b3a67d1ddf5bc21b7a9017cf33565f
script_refuse	fig_png_bytes	65092
script_refuse	fig_png_px	1800x1200
script_refuse	fig_chromatic_colours	1
script_refuse	fig_colour_#0073B3	10368
script_refuse	fig_chromatic_bands	4235,405,2240,2646,2574,2976,1811,2977,872,1127
script_refuse	fig_chromatic_bands_nonempty	10
script_refuse	fig_figtext	Same measurement, two subjects
script_refuse	fig_figtext	140
script_refuse	fig_figtext	130
script_refuse	fig_figtext	oO
script_refuse	fig_figtext	2
script_refuse	fig_figtext	Gi
script_refuse	fig_figtext	> 120
script_refuse	fig_figtext	110
script_refuse	fig_figtext	100
script_refuse	fig_figtext	2 4 6 8 10 12
script_refuse	fig_figtext	Time
script_refuse	honoured_png_md5	dd3b37d05203e1db05f1f814bb33a2fa
script_refuse	honoured_png_bytes	120735
script_refuse	honoured_png_px	1800x1200
script_refuse	honoured_chromatic_colours	2
script_refuse	honoured_colour_#E69E00	11432
script_refuse	honoured_colour_#0073B3	9684
script_refuse	honoured_chromatic_bands	4794,3028,5009,5348,5734,6656,4671,4635,870,1127
script_refuse	honoured_chromatic_bands_nonempty	10
script_refuse	honoured_figtext	Different measurements, two columns
script_refuse	honoured_figtext	140] @ ae
script_refuse	honoured_figtext	© S82 (right axis)
